A,Y,W,Z,X_year,X_afam,X_density,law_binary
80,1.62924053973028,4.310799125385514,9.397039831753048,1979,1.470194,0.0204927,0.0
71,1.6863989535702288,4.421247347827163,9.324637338347735,1980,1.51918,0.0205143,0.0
89,1.410986973710262,4.272490747605575,9.368348744187854,1981,1.552206,0.0205956,0.0
104,1.0986122886681098,4.141546163706395,9.357751247404666,1982,1.580871,0.0206381,0.0
99,1.2809338454620642,3.927896354584436,9.358932776026009,1983,1.609164,0.0206709,0.0
91,1.4816045409242156,3.7887247890836524,9.428456104968253,1984,1.645192,0.0207274,0.0
95,1.3609765531356006,3.901972669574645,9.451482571453058,1985,1.690266,0.0206756,0.0
108,1.410986973710262,3.9531649487593215,9.46671984014703,1986,1.731587,0.0205409,0.0
116,1.5040773967762742,3.8732821771117156,9.48696326653108,1987,1.773251,0.0204394,0.0
123,1.5260563034950492,4.044804116661965,9.507442684312688,1988,1.821041,0.0205034,0.0
129,1.252762968495368,3.970291913552122,9.514439199062355,1989,1.872395,0.020548,0.0
141,1.308332819650179,3.9531649487593215,9.531268131071188,1990,1.924887,0.0205607,0.0
140,1.4586150226995167,4.007333185232471,9.526533367739015,1991,1.94191,0.0206926,0.0
145,1.6486586255873816,4.055257173514054,9.545345819101735,1992,1.997059,0.0208435,0.0
151,1.589235205116581,4.14946386144318,9.539360625700912,1993,2.045469,0.0209702,0.0
153,1.410986973710262,4.335982696172475,9.562819525885933,1994,2.102617,0.0210925,0.0
164,1.3609765531356006,4.192680462942962,9.583088054640603,1995,2.159873,0.0212693,0.0
183,1.3609765531356006,4.169761201506855,9.633617238025744,1996,2.215449,0.0214321,0.0
194,1.3862943611198906,4.207673247529104,9.633777020198455,1997,2.262563,0.0215412,0.0
200,1.410986973710262,4.364371699435161,9.668398562714387,1998,2.292488,0.0216027,0.0
215,1.5260563034950492,4.3425058765115985,9.691228919964216,1999,2.352001,0.0216711,0.0
156,2.8213788864092133,5.781052110147502,9.55088999901742,1977,3.681372,0.0061729,0.0
187,2.803360380906535,5.887491956725004,9.612121368739016,1978,3.747658,0.0065469,0.0
204,2.917770732084279,6.012491914300058,9.600392643542511,1979,3.830988,0.0069649,0.0
224,3.044522437723423,6.13469871519389,9.564022241132154,1980,3.977586,0.0073727,0.0
230,2.917770732084279,6.129050210060545,9.547375307395585,1981,4.061517,0.0077132,0.0
245,2.681021528714291,6.0416822632686,9.503200266342,1982,4.136034,0.0080218,0.0
301,2.624668592163159,5.730748922886015,9.507923269105227,1983,4.199899,0.0082077,0.0
354,2.468099531471619,5.634789603169249,9.535618762041816,1984,4.256437,0.0084163,0.0
380,2.424802725718295,5.62003848122324,9.560886674096489,1985,4.310617,0.008654,0.0
397,2.6100697927420065,5.66261319761813,9.586688326968135,1986,4.365152,0.0089236,0.0
447,2.2407096892759584,5.611301621862036,9.603059257699826,1987,4.434161,0.0093128,0.0
432,2.4423470353692043,5.677438499316599,9.636167428055733,1988,4.494771,0.0097824,0.0
452,2.2192034840549946,5.527840524826286,9.662313677467587,1989,4.57811,0.0103497,0.0
438,2.3702437414678603,5.477717994914328,9.664887030368151,1990,4.65039,0.011098,0.0
444,2.5494451709255714,5.7477993600729755,9.6523861729873,1991,4.765588,0.0117029,0.0
439,2.4765384001174837,5.806038175360548,9.687427603169114,1992,4.861448,0.0121186,0.0
448,2.4336133554004498,5.8321756894246,9.690813380514452,1993,4.925167,0.0125694,0.0
434,2.5416019934645457,5.867600559885596,9.714486940427951,1994,5.034716,0.0132633,0.0
468,2.4595888418037104,5.785669634128385,9.733850999807292,1995,5.145968,0.0138952,0.0
493,2.6878474937846906,5.73204593992906,9.754765361764369,1996,5.20202,0.0145391,1.0
515,2.501435951739211,5.715052066914432,9.770851758743218,1997,5.310158,0.0152595,1.0
518,2.3702437414678603,5.544786743165743,9.80979426485693,1998,5.434025,0.0158805,1.0
542,2.312535423847214,5.454038241544812,9.827760809340793,1999,5.589821,0.0164768,1.0
30,1.4350845252893227,3.186352633162641,9.33533732465076,1977,0.3582589,0.0963512,1.0
26,0.8754687373538999,3.3068867021909143,9.38412643822489,1978,0.3796886,0.0987615,1.0
32,1.2237754316221157,3.3877743613300146,9.396697939775963,1979,0.397987,0.1007062,1.0
35,1.252762968495368,3.7612001156935624,9.391681448256175,1980,0.419908,0.1027744,1.0
35,1.3609765531356006,3.6054978451748854,9.4045559140571,1981,0.4623955,0.1041526,1.0
42,1.1631508098056809,3.5524868292083815,9.416377641585038,1982,0.4946624,0.1053839,1.0
47,1.0986122886681098,3.2228678461377385,9.475930197953147,1983,0.5260274,0.1065412,1.0
50,0.6931471805599453,3.186352633162641,9.542453837226118,1984,0.5568841,0.1086249,1.0
57,1.1314021114911006,3.3214324131932926,9.592153975353062,1985,0.5881072,0.110837,1.0
68,1.1631508098056809,3.202746442938317,9.644092924330888,1986,0.6166499,0.1139837,1.0
76,1.3862943611198906,3.3141860046725258,9.687342578944918,1987,0.6424271,0.1172337,1.0
81,1.1939224684724346,3.095577608523707,9.719449323102499,1988,0.6654498,0.1203799,1.0
93,1.4586150226995167,3.2108436531709366,9.71540342397276,1989,0.6910675,0.1228203,1.0
103,1.0647107369924282,3.339321977944068,9.666771687651503,1990,0.717645,0.1239638,1.0
117,1.5260563034950492,3.5263605246161616,9.6544048463955,1991,0.6962617,0.1234313,1.0
132,0.9555114450274363,3.5263605246161616,9.663346610567615,1992,0.7179407,0.124068,1.0
160,1.0986122886681098,3.342861804649192,9.649753986213206,1993,0.7427434,0.1251189,1.0
157,0.8754687373538999,3.3357695763397,9.680846375011072,1994,0.7748086,0.12633,1.0
177,1.0296194171811581,3.3463891451671604,9.702364143503539,1995,0.8078708,0.1277293,1.0
174,0.9932517730102833,3.342861804649192,9.713396088037799,1996,0.8588279,0.12942,1.0
176,0.8754687373538999,3.1945831322991562,9.749675898566442,1997,0.8758659,0.1308105,1.0
184,0.9162907318741551,3.1135153092103742,9.802791695975445,1998,0.8967611,0.1322135,1.0
182,0.9162907318741551,3.109060958860994,9.838060636892992,1999,0.9426925,0.1339206,1.0
78,1.8870696490323797,5.200704537681037,9.540545151915707,1977,4.657897,0.9755582,0.0
78,1.8562979903656263,5.265794174842477,9.573344643395567,1978,4.769043,0.9773706,0.0
74,2.028148247292285,5.5254529391317835,9.572513075501279,1979,4.89978,0.9794593,0.0
76,2.066862759472976,5.719327685991663,9.563852318909781,1980,5.08635,0.987725,0.0
76,2.1162555148025524,5.815919974593051,9.568816592641484,1981,5.260983,0.9918954,0.0
92,2.0149030205422647,5.73204593992906,9.57830919924265,1982,5.417356,0.9950413,0.0
107,1.840549633397487,5.598421958998375,9.61826910952232,1983,5.558231,0.9999717,0.0
136,1.840549633397487,5.494706180553427,9.672279696951957,1984,5.70021,1.006358,0.0
138,1.8562979903656263,5.545177444479562,9.701784379808272,1985,5.838079,1.013058,0.0
149,1.824549292051046,5.597310230145684,9.741515532279756,1986,5.970402,1.020641,0.0
157,1.7227665977411035,5.454466049037968,9.78373000631613,1987,6.102903,1.027148,0.0
177,1.840549633397487,5.506144213750353,9.833309693514405,1988,6.241768,1.032717,0.0
219,1.8082887711792655,5.614222397943558,9.849442053252151,1989,6.379556,1.034559,0.0
251,1.8870696490323797,5.71042701737487,9.845471182521718,1990,6.547166,1.04558,0.0
271,1.824549292051046,5.68391984555995,9.81944485556131,1991,6.677904,1.049234,0.0
301,1.8082887711792655,5.65669086712235,9.846116351352675,1992,6.823489,1.055098,0.0
290,1.840549633397487,5.6937321388027,9.834865505142567,1993,6.947664,1.061449,0.0
301,1.791759469228055,5.666426688112432,9.838400614378763,1994,7.059419,1.067367,0.0
311,1.8082887711792655,5.648974238161206,9.859961906441558,1995,7.170917,1.073665,0.0
340,1.6486586255873816,5.46721590300985,9.88102821931991,1996,7.295498,1.07961,0.0
343,1.6486586255873816,5.354697699984144,9.90858205350093,1997,7.425972,1.085615,0.0
351,1.6094379124341003,5.232177564043492,9.94593670252062,1998,7.550773,1.09119,0.0
382,1.5040773967762742,5.169915651743512,9.966320088057397,1999,7.68151,1.097643,0.0
105,2.2823823856765264,4.7059200890882344,9.211143049744173,1977,3.851627,0.0100132,0.0
126,2.4159137783010487,4.72384171570559,9.255621529634237,1978,3.920649,0.010197,0.0
123,2.5952547069568657,4.804021044733257,9.25476578637382,1979,3.938985,0.0105815,0.0
112,2.6461747973841225,4.859036909945142,9.226117259787314,1980,4.045441,0.0107916,0.0
106,2.517696472610991,4.954417614098027,9.233183470391115,1981,4.002524,0.0109837,0.0
100,2.533696813957432,4.845760650906022,9.231280587267827,1982,4.024948,0.0112399,0.0
126,2.2925347571405443,4.74493212836325,9.246479418592056,1983,4.052492,0.0114918,0.0
142,2.312535423847214,4.877484781308751,9.283236681792054,1984,4.106052,0.0116756,0.0
133,2.4765384001174837,4.935193098929397,9.315787183910379,1985,4.190435,0.0118545,0.0
144,2.5257286443082556,4.871373226762748,9.315999543032046,1986,4.257937,0.0120553,0.0
154,2.4069451083182885,4.694096395182493,9.317095714410701,1987,4.335758,0.0121854,0.0
174,2.5257286443082556,4.645351975620923,9.325285607105025,1988,4.392654,0.0122828,0.0
180,2.2617630984737906,4.665324108807838,9.33355396874054,1989,4.486758,0.0123945,0.0
178,2.322387720290225,4.754451888703846,9.341414247377386,1990,4.58461,0.0125237,0.0
196,2.4423470353692043,4.798266815950004,9.350959338305724,1991,4.688921,0.0127476,0.0
191,2.2925347571405443,4.943782987108415,9.36415528115307,1992,4.759892,0.0130248,0.0
197,2.1972245773362196,4.937347498326424,9.381745055965752,1993,4.791209,0.0133064,0.0
206,2.4595888418037104,4.954417614098027,9.397708340853411,1994,4.829408,0.0136228,0.0
211,2.2823823856765264,5.0466457316192885,9.419807627643523,1995,4.873286,0.0138625,0.0
231,2.5257286443082556,5.096201182425903,9.422991469515145,1996,4.963687,0.014058,0.0
261,2.163323025660538,5.149817358229593,9.438725362914836,1997,5.03355,0.0141963,0.0
256,2.4765384001174837,5.10230248262208,9.467806506319933,1998,5.191242,0.0142836,0.0
271,2.379546134130174,5.005287687769661,9.477227469918116,1999,5.31243,0.0143356,0.0
98,2.4595888418037104,6.160363083569796,9.50334798851119,1977,5.27184,0.3724071,0.0
108,2.424802725718295,6.159306782637103,9.52667622561098,1978,5.385798,0.3696471,0.0
114,2.5572273113676265,6.274008441703639,9.519356251810551,1979,5.527535,0.3676244,0.0
120,2.617395832834079,6.465055484263747,9.50411758128398,1980,5.759618,0.3707865,0.0
123,2.5877640352277083,6.529418838262226,9.514284989491244,1981,5.949563,0.3708071,0.0
145,2.517696472610991,6.416241966248519,9.5303935505691,1982,6.147531,0.3712718,0.0
158,2.4932054526026954,6.2869287600018176,9.560222295507314,1983,6.343563,0.3733226,0.0
172,2.4069451083182885,6.2302845778072,9.622098967812938,1984,6.541053,0.3745634,0.0
187,2.3513752571634776,6.2253501949540935,9.648381086416236,1985,6.733792,0.3755339,0.0
195,2.4595888418037104,6.24436105657154,9.693120779451272,1986,6.933656,0.3764151,0.0
216,2.509599262378372,6.22317132908268,9.722636314293892,1987,7.131909,0.3771629,0.0
229,2.6026896854443837,6.301519470411488,9.76132300120621,1988,7.329988,0.3786924,0.0
248,2.6026896854443837,6.363545211196563,9.777907322613444,1989,7.517052,0.3795742,0.0
285,2.740840023925201,6.438871023004318,9.785099771558148,1990,7.695074,0.3812226,0.0
304,2.7212954278522306,6.434707019550176,9.770104720304536,1991,7.786431,0.3817875,0.0
320,2.653241964607215,6.393423515886859,9.792125172782663,1992,7.896828,0.3828992,0.0
340,2.6602595372658615,6.3318576584724315,9.777460503189099,1993,8.006265,0.3841456,0.0
354,2.4932054526026954,6.168982920395917,9.782124679400797,1994,8.103697,0.3844793,0.0
367,2.2512917986064953,5.993213017642099,9.805352536636558,1995,8.19649,0.3843581,0.0
378,2.128231705849268,5.831882477283517,9.830105240104615,1996,8.314287,0.3842073,0.0
383,1.9459101490553132,5.7375395714543345,9.849438358881132,1997,8.442421,0.3841942,0.0
386,1.8082887711792655,5.603225219664886,9.889006709393154,1998,8.56143,0.3845327,0.0
397,1.791759469228055,5.488110938180692,9.917084691042152,1999,8.678829,0.3853253,0.0
214,2.451005098112319,4.131961425793407,9.206367691319615,1977,8.210358,0.1165132,0.0
234,2.468099531471619,4.203198967134183,9.245788593607662,1978,8.235327,0.1180272,0.0
223,2.4595888418037104,4.359269647551265,9.233811751359871,1979,8.260472,0.1193388,0.0
240,2.451005098112319,4.422448549172797,9.20749863807239,1980,8.406182,0.1207743,0.0
244,2.312535423847214,4.404277243608702,9.216984252442977,1981,8.458397,0.1219553,0.0
248,2.312535423847214,4.464758032271346,9.210448366144602,1982,8.458483,0.1232345,0.0
255,2.2082744135228043,4.389498649512583,9.257319373170178,1983,8.469481,0.1244204,0.0
233,2.272125885509337,4.328098292648326,9.333061417789805,1984,8.468751,0.1262006,0.0
246,2.2300144001592104,4.37197629882038,9.368537425608373,1985,8.461959,0.1280427,0.0
254,2.2082744135228043,4.485259889315534,9.410960157051512,1986,8.427985,0.1294266,0.0
257,2.2082744135228043,4.552823705615882,9.438592452506999,1987,8.427617,0.1311078,0.0
250,2.174751721484161,4.696837374513915,9.474177397552273,1988,8.418236,0.1326822,0.0
249,2.2925347571405443,4.901564199041894,9.494151461832951,1989,8.421701,0.1344198,0.0
250,2.4595888418037104,5.031091302663638,9.490593669279415,1990,8.442483,0.1366433,0.0
265,2.517696472610991,5.187385805840755,9.478116886834643,1991,8.475556,0.1385142,0.0
269,2.451005098112319,5.235377566774162,9.516073538685337,1992,8.516156,0.1402326,0.0
290,2.509599262378372,5.264760583019194,9.53314390171613,1993,8.536718,0.1426046,0.0
305,2.4765384001174837,5.205104984825858,9.551560604717524,1994,8.554008,0.1449353,0.0
323,2.341805806147327,5.194067345174237,9.57139720141656,1995,8.575942,0.1474897,0.0
384,2.2512917986064953,5.105339229565553,9.586575757023642,1996,8.609256,0.1499991,1.0
376,2.2300144001592104,5.15675380222625,9.617295702484503,1997,8.650442,0.1524831,1.0
370,2.2082744135228043,5.086361004624392,9.651955457710436,1998,8.702306,0.1548879,1.0
358,2.1041341542702074,5.0689042022202315,9.667662049136267,1999,8.760103,0.1570423,1.0
26,0.6418538861723948,2.6602595372658615,9.265490270098196,1977,1.341708,0.0093798,0.0
30,0.7884573603642702,2.8094026953624978,9.428094224925125,1978,1.387221,0.009402,0.0
21,0.9162907318741551,2.388762789235098,9.352105523977809,1979,1.401761,0.0094249,0.0
19,0.7884573603642702,2.163323025660538,9.188897610394802,1980,1.433876,0.0094427,0.0
28,1.1939224684724346,2.631888840136646,9.33572378478665,1981,1.478794,0.0095169,0.0
33,0.5306282510621704,2.617395832834079,9.336327880929502,1982,1.50276,0.0096532,0.0
47,1.1314021114911006,2.174751721484161,9.340227632810604,1983,1.536609,0.0097646,0.0
51,0.7884573603642702,2.163323025660538,9.376143751757045,1984,1.588102,0.0098196,0.0
54,0.6931471805599453,2.0014800002101243,9.38126304093137,1985,1.636063,0.009769,0.0
55,0.6931471805599453,2.066862759472976,9.387023563018941,1986,1.683373,0.0096607,1.0
53,0.9162907318741551,2.151762203259462,9.384083572995266,1987,1.741012,0.0095406,1.0
57,1.0296194171811581,2.2082744135228043,9.281012233170737,1988,1.817105,0.0094556,1.0
62,0.4700036292457356,2.322387720290225,9.352678991864792,1989,1.885228,0.0093267,1.0
62,0.5877866649021191,2.174751721484161,9.401089648894473,1990,1.96591,0.009238,1.0
67,0.7419373447293773,2.1972245773362196,9.383820457904433,1991,1.995273,0.0091921,1.0
68,1.0647107369924282,2.186051276738094,9.43845713634057,1992,2.02478,0.0092099,1.0
67,0.9932517730102833,2.2300144001592104,9.416205100518617,1993,2.042594,0.009236,1.0
70,0.18232155679395465,2.4932054526026954,9.45651114989503,1994,2.066081,0.0092727,1.0
78,0.6418538861723948,2.3978952727983707,9.432038078560467,1995,2.111923,0.0092986,1.0
85,1.1631508098056809,2.4849066497880004,9.506095519288682,1996,2.19193,0.0093176,1.0
101,0.6418538861723948,2.0014800002101243,9.466409478836765,1997,2.236229,0.0092899,1.0
112,0.7419373447293773,2.4159137783010487,9.53898634887853,1998,2.295048,0.0092444,1.0
128,0.9555114450274363,2.2823823856765264,9.540956207594387,1999,2.349187,0.0091844,1.0
117,2.174751721484161,5.2548878086207,9.421336845354187,1977,3.519284,0.2628773,0.0
120,2.066862759472976,5.21275947818639,9.451176875806448,1978,3.556667,0.2634676,0.0
122,2.2082744135228043,5.27709373009641,9.448835088888481,1979,3.599927,0.2635339,0.0
125,2.2082744135228043,5.414766179191283,9.410463372026035,1980,3.685806,0.2634048,0.0
125,2.128231705849268,5.471850417308912,9.395762948966416,1981,3.735891,0.2631042,0.0
139,1.9878743481543455,5.218191322068752,9.380380148867228,1982,3.765303,0.2623424,0.0
160,1.8870696490323797,5.077670695432414,9.406564833939129,1983,3.791123,0.261868,0.0
155,1.8082887711792655,4.987707789452551,9.464873282050247,1984,3.819927,0.2618707,0.0
174,1.824549292051046,4.898585790287632,9.49085960241542,1985,3.848571,0.2618018,0.0
194,1.8718021769015913,4.963543686562405,9.515992511257508,1986,3.875234,0.2616883,0.0
209,1.916922612182061,5.03760174232607,9.52864645583176,1987,3.906207,0.2624154,0.0
219,1.8562979903656263,5.090062427727577,9.5535924307179,1988,3.940451,0.2633539,0.0
243,1.9459101490553132,5.146912912388804,9.569026192746213,1989,3.974989,0.2641013,0.0
279,1.9600947840472698,5.244389024522481,9.569447356106197,1990,4.031344,0.2652269,0.0
289,2.1041341542702074,5.376203905205108,9.550280161110793,1991,4.072498,0.2669812,0.0
324,2.028148247292285,5.298317366548036,9.573094201991285,1992,4.13623,0.2687864,0.0
347,1.9459101490553132,5.2663105704129505,9.579785133623332,1993,4.184489,0.2703193,0.0
365,1.9459101490553132,5.2390980068880655,9.60422805289425,1994,4.227386,0.271322,0.0
387,1.8562979903656263,5.191288793789513,9.6137433553659,1995,4.278977,0.2723975,0.0
400,1.7578579175523736,5.1065513509260825,9.615489430145827,1996,4.332642,0.2731676,0.0
413,1.7404661748405046,5.073297055220967,9.646906135130907,1997,4.38574,0.2737894,0.0
429,1.6094379124341003,4.901564199041894,9.68049898921066,1998,4.445747,0.2744061,0.0
432,1.5040773967762742,4.859812404361672,9.695802648259438,1999,4.507334,0.2748676,0.0
133,2.2617630984737906,4.314817884980432,9.289925744318626,1977,4.33371,0.0417262,0.0
129,2.2512917986064953,4.492001487882454,9.331525613560965,1978,4.418449,0.0424142,0.0
146,2.3702437414678603,4.640537329825382,9.362410603456501,1979,4.495429,0.0432571,0.0
147,2.3978952727983707,4.662495252607361,9.357312778104301,1980,4.664462,0.0442904,0.0
151,2.302585092994046,4.757032535297338,9.39767351642656,1981,4.774306,0.0450973,0.0
169,2.468099531471619,4.896346147694128,9.40887478721576,1982,4.882282,0.0466991,0.0
201,2.151762203259462,4.865224091322398,9.369563877524161,1983,4.994554,0.0479266,0.0
212,2.174751721484161,4.720282993088596,9.406550862769869,1984,5.113821,0.0478556,0.0
236,2.163323025660538,4.680277658474897,9.416084629672822,1985,5.239792,0.0476489,0.0
250,2.2082744135228043,4.677490847567717,9.39928908723174,1986,5.376682,0.0473779,0.0
288,2.1400661634962708,4.705015520957808,9.376611303901436,1987,5.527026,0.0467572,0.0
296,2.128231705849268,4.664382045619937,9.393110994591654,1988,5.69437,0.04613,0.0
323,2.0149030205422647,4.845760650906022,9.413998509676633,1989,5.874236,0.0458859,0.0
361,2.1972245773362196,4.811371016571989,9.421902719286264,1990,6.051212,0.0458234,0.0
381,2.1041341542702074,4.866764923676554,9.411160601712073,1991,6.049448,0.0461054,0.0
416,2.0149030205422647,4.921439715291784,9.42903082294023,1992,6.083315,0.0466544,0.0
459,2.2407096892759584,4.810557015713042,9.430404787613979,1993,6.113857,0.0470133,0.0
506,2.066862759472976,4.860587297852597,9.440464303649023,1994,6.09876,0.0472651,0.0
508,2.580216829592325,4.758749273916392,9.44815024506954,1995,6.10792,0.047548,0.0
552,2.0541237336955462,4.680277658474897,9.45695745163602,1996,6.143024,0.0478987,1.0
591,2.066862759472976,4.653007515402251,9.480965040555477,1997,6.179451,0.0482572,1.0
617,1.9600947840472698,4.532599493153256,9.515533477438256,1998,6.223009,0.0486244,1.0
622,2.066862759472976,4.429625613473161,9.52732975873839,1999,6.265761,0.0488948,1.0
122,1.7749523509116738,4.829113417472866,9.427309701953282,1977,1.399533,0.0254374,0.0
122,1.791759469228055,4.883559211528279,9.469030973723445,1978,1.437637,0.0261821,0.0
117,1.6486586255873816,4.879767018891217,9.466406382478082,1979,1.47905,0.0269069,0.0
122,1.8082887711792655,5.0330488889331555,9.419625132348354,1980,1.56,0.0274601,0.0
120,1.6863989535702288,5.201806466167193,9.38477675567665,1981,1.624597,0.0277383,0.0
124,1.8082887711792655,5.12574810119676,9.348805822094436,1982,1.681663,0.0277065,0.0
146,1.62924053973028,5.143416405330075,9.37864751738456,1983,1.728119,0.0275832,0.0
157,1.7578579175523736,5.133442723357803,9.420559967593967,1984,1.783212,0.0277239,0.0
170,1.7404661748405046,5.228967288413243,9.437118908718665,1985,1.842704,0.0277868,0.0
165,2.028148247292285,5.332235584751498,9.46298524815199,1986,1.904021,0.0279,0.0
176,1.8870696490323797,5.2832037287379885,9.478682884899355,1987,1.963866,0.0280816,0.0
200,1.8082887711792655,5.267858159063328,9.512309891036033,1988,2.040049,0.0285007,0.0
215,1.7578579175523736,5.02912987673242,9.53461494724481,1989,2.109642,0.0290128,0.0
235,1.5686159179138452,4.9788005705762375,9.540348187751047,1990,2.180059,0.0297756,0.0
223,1.7227665977411035,5.017941869278694,9.528662458066254,1991,2.229828,0.0304026,1.0
228,1.7404661748405046,5.026508643252546,9.538721391378177,1992,2.285827,0.0309775,1.0
174,1.7227665977411035,4.8721392168423305,9.551043645125212,1993,2.339042,0.0316083,1.0
166,1.7749523509116738,4.935911747900319,9.574699417442785,1994,2.385086,0.0321567,1.0
191,1.62924053973028,4.933754249760298,9.60412890679835,1995,2.443098,0.0327221,1.0
206,1.6094379124341003,4.81380905109942,9.617012085176885,1996,2.49674,0.0332811,1.0
226,1.3609765531356006,4.774912960575186,9.644011911974514,1997,2.542292,0.0337828,1.0
232,1.5686159179138452,4.665324108807838,9.673102847232801,1998,2.593863,0.034187,1.0
260,1.308332819650179,4.468204330914934,9.68793263457059,1999,2.64457,0.0345422,1.0
56,1.8870696490323797,4.877484781308751,9.418937840126773,1977,3.163795,0.264502,0.0
56,1.9740810260220096,4.925077405734609,9.448651511645084,1978,3.199438,0.2641863,0.0
65,1.9740810260220096,5.0317442573064906,9.446021004627784,1979,3.243192,0.2643771,0.0
67,2.0541237336955462,5.186826990514674,9.415202634172214,1980,3.31975,0.2643982,0.0
68,1.9600947840472698,5.234312036572124,9.413987904984872,1981,3.369268,0.2641813,0.0
78,1.9021075263969205,5.172754143572691,9.414780499648463,1982,3.404364,0.2638823,0.0
88,1.7749523509116738,5.155024196721561,9.429957713513835,1983,3.434612,0.263717,0.0
98,1.7047480922384253,5.006627272698717,9.469546578099598,1984,3.468075,0.2632145,0.0
109,1.7227665977411035,4.997212273764115,9.50129732614427,1985,3.506406,0.2622272,0.0
119,1.8718021769015913,5.031091302663638,9.532791194977984,1986,3.546907,0.2624921,0.0
128,1.8562979903656263,4.979488565099419,9.558001917003903,1987,3.59381,0.2631185,0.0
136,1.8718021769015913,4.935193098929397,9.587883943458335,1988,3.630356,0.2638958,0.0
149,1.9878743481543455,5.01529110563245,9.618280414904978,1989,3.656925,0.264347,0.0
169,2.0412203288596382,5.177279038170981,9.622855900688343,1990,3.693717,0.2654084,1.0
183,1.9878743481543455,5.272486606513515,9.615148597717692,1991,3.717375,0.2664694,1.0
192,1.9740810260220096,5.202356975402125,9.635706141790683,1992,3.7588,0.2673097,1.0
207,2.0541237336955462,5.19295685089021,9.635894340921602,1993,3.796508,0.2682313,1.0
216,1.9315214116032138,5.234844943592463,9.639887174394826,1994,3.840459,0.2686869,1.0
235,1.9878743481543455,5.248601774302104,9.650248773880152,1995,3.879622,0.2687367,1.0
268,1.9021075263969205,5.247024072160486,9.666063138385926,1996,3.933267,0.2685856,1.0
286,1.9315214116032138,5.058154810064233,9.692830099446251,1997,3.97686,0.2680921,1.0
291,1.840549633397487,5.111385197196399,9.724860163892934,1998,4.023894,0.2677896,1.0
303,1.7749523509116738,5.054333149361975,9.747719899445274,1999,4.07429,0.2676041,1.0
53,1.5260563034950492,4.471638793363569,9.351456180070109,1977,1.434283,0.9058446,0.0
56,1.6094379124341003,4.597138014290827,9.37211052120797,1978,1.481589,0.9073556,0.0
56,1.4350845252893227,4.706823839714591,9.375290244336632,1979,1.540224,0.9059876,0.0
63,1.6863989535702288,4.784152841516532,9.374080355683747,1980,1.599645,0.8993109,0.0
65,1.6486586255873816,4.890349128221754,9.380440888473181,1981,1.699463,0.9033242,0.0
72,1.547562508716013,4.751000634199631,9.390773480106207,1982,1.786463,0.9044322,0.0
82,1.308332819650179,4.735320870453137,9.42867236629317,1983,1.866839,0.9065175,0.0
92,1.4816045409242156,4.739701078945697,9.484602802468494,1984,1.951864,0.9117545,0.0
92,1.5260563034950492,4.761318868478023,9.517774335142947,1985,2.035812,0.9184361,0.0
99,1.5040773967762742,4.784988612563928,9.558852692160764,1986,2.116862,0.9263915,0.0
103,1.5040773967762742,4.688591794127164,9.5890459495567,1987,2.202196,0.9380123,0.0
100,1.62924053973028,4.755312844417811,9.64115998739521,1988,2.290507,0.9444711,0.0
118,1.7749523509116738,4.730921391293652,9.666851510571366,1989,2.39171,0.9484976,0.0
146,1.7578579175523736,4.812184355372417,9.641397200551188,1990,2.479174,0.9613866,0.0
157,1.547562508716013,4.819474788635096,9.608199964668174,1991,2.52871,0.960756,0.0
173,1.5260563034950492,4.5591262474866845,9.622017478938279,1992,2.547845,0.9574842,0.0
170,1.589235205116581,4.625952725170619,9.632557052413635,1993,2.581645,0.9548823,0.0
172,1.62924053973028,4.480740107609915,9.635415932053286,1994,2.639489,0.9506335,0.0
186,1.4586150226995167,4.535820107853298,9.663139346271201,1995,2.685899,0.9466057,0.0
186,1.252762968495368,4.4331949212482815,9.67747112847199,1996,2.747257,0.9453186,0.0
205,1.252762968495368,4.28496492183075,9.713805372699175,1997,2.8234,0.9444651,0.0
213,1.2237754316221157,4.215086179918229,9.748073908838983,1998,2.905324,0.9451712,0.0
220,1.5260563034950492,4.388257184424518,9.772429099673996,1999,2.957654,0.9481522,0.0
230,2.5572273113676265,4.671893818030999,9.14264990199607,1977,10.5465,0.0989804,0.0
239,2.5257286443082556,4.627909672957581,9.177750235881136,1978,10.53142,0.1007234,0.0
243,2.6100697927420065,4.687671407499835,9.17630446644784,1979,10.55307,0.1022421,0.0
237,2.517696472610991,4.779963476361254,9.151009175824017,1980,10.65547,0.1037811,0.0
238,2.4336133554004498,4.797442073635214,9.15720285173328,1981,10.73265,0.1052622,0.0
251,2.4765384001174837,4.8154311114712876,9.14444327505899,1982,10.70938,0.106202,0.0
270,2.379546134130174,4.662495252607361,9.187685681411377,1983,10.67709,0.1070779,0.0
276,2.322387720290225,4.647271362006727,9.255666447875877,1984,10.66809,0.108329,0.0
284,2.312535423847214,4.552823705615882,9.287645798249386,1985,10.57847,0.1093669,0.0
294,2.2617630984737906,4.61015772749913,9.31861344202661,1986,10.57243,0.1106767,0.0
324,2.33214389523559,4.625952725170619,9.345841947515135,1987,10.55783,0.1119262,0.0
344,2.33214389523559,4.8338981155962015,9.378131031455348,1988,10.52018,0.1129719,0.0
369,2.312535423847214,4.876722876509988,9.385360336908615,1989,10.525,0.1144512,0.0
416,2.501435951739211,5.0330488889331555,9.411737167400306,1990,10.55408,0.1162055,0.0
